Date,Spent
2025-01-13,2.49
2025-01-17,2.49
2025-01-25,1.39
2025-01-30,1.49
2025-01-31,1.49
2025-02-01,1.49
2025-02-03,1.29
2025-02-08,1.29
2025-02-11,1.79
2025-02-13,2.79
2025-02-26,1.29
2025-02-27,2.49
2025-02-28,2.49
2025-03-15,2.49
2025-03-17,1.79
2025-03-31,1.99
2025-04-01,2.49
2025-04-05,2.99
2025-04-08,4.48
2025-04-09,2.29
2025-04-25,4.38
