Date,Spent
2025-03-03,1.29
2025-03-25,1.19
2025-03-27,1.19
2025-03-28,1.19
2025-03-29,1.19
2025-04-05,1.89
2025-04-07,1.19
2025-04-09,1.19
2025-04-11,1.19
2025-04-22,1.39
2025-04-25,1.39
2025-04-28,1.11
2025-04-30,1.11
2025-05-02,1.11
2025-05-03,1.11
