Date,Spent
2025-01-02,1.49
2025-01-09,4.46
2025-01-16,3.33
2025-01-20,5.75
2025-01-23,3.07
2025-01-24,5.4
2025-01-30,3.57
2025-02-07,6.98
2025-02-13,0.99
2025-02-17,4.96
2025-02-18,4.18
2025-02-22,2.38
2025-02-25,1.13
2025-02-27,2.99
2025-03-01,1.19
2025-03-03,2.49
2025-03-05,5.25
2025-03-15,1.29
2025-03-19,1.99
2025-03-22,7.9
2025-03-25,6.77
2025-04-08,7.82
2025-04-25,9.55
