Date,Spent
2024-06-24,2.97
2024-07-23,3.48
2024-09-03,2.45
2024-09-19,1.98
2024-09-24,0.85
2024-10-02,1.89
2024-11-11,2.78
2024-12-20,4.9
2024-12-28,1.76
