Date,Spent
2025-01-14,3.75
2025-01-23,1.89
2025-01-31,1.89
2025-02-07,1.89
2025-02-14,1.89
2025-02-25,1.89
2025-04-01,1.89
2025-04-11,1.89
2025-04-25,1.89
2025-04-28,2.58
