Date,Spent
2024-05-17,1.19
2024-05-28,2.39
2024-06-01,2.39
2024-06-14,1.69
2024-06-24,1.69
2024-07-04,1.69
2024-07-16,1.69
2024-08-07,1.69
2024-08-27,1.69
2024-09-21,4.98
2024-11-06,0.99
