Date,Spent
2025-01-13,1.49
2025-01-16,2.98
2025-01-23,7.96
2025-02-22,2.22
2025-02-24,10.17
2025-02-28,3.98
2025-03-19,7.96
2025-03-25,2.22
2025-04-03,2.49
2025-04-16,7.96
2025-04-22,1.99
2025-04-30,2.79
