Date,Spent
2025-01-13,1.11
2025-01-24,2.19
2025-01-29,2.19
2025-01-31,2.19
2025-02-01,2.19
2025-02-10,2.79
2025-02-17,8.99
2025-02-22,2.19
2025-02-27,2.99
2025-02-28,1.99
2025-03-05,17.98
2025-03-12,1.99
2025-03-14,1.99
2025-03-15,2.99
2025-03-17,1.99
2025-03-20,1.99
2025-03-25,1.99
2025-03-28,1.99
2025-03-31,1.49
2025-04-03,8.99
2025-04-12,1.99
2025-04-22,1.99
2025-04-25,1.99
2025-04-30,1.49
2025-05-03,1.49
