Date,Spent
2024-05-24,1.89
2024-06-01,4.33
2024-06-28,2.49
2024-09-24,2.59
2024-09-30,2.49
2024-10-19,2.49
2024-11-05,1.89
2024-11-18,2.59
2024-12-17,1.89
2024-12-28,3.19
