Date,Spent
2024-06-03,2.29
2024-06-17,0.89
2024-09-03,0.79
2024-10-07,1.58
2024-11-08,2.79
2024-11-14,8.77
2024-11-18,0.79
2024-12-02,0.79
2024-12-05,2.99
2024-12-12,4.88
